YEAR_MONTH,COMMUNITY_AREA,Abandoned Vehicle Complaint,Alley Light Out Complaint,Alley Pothole Complaint,Alley Sewer Inspection Request,Blue Recycling Cart,Building Violation,Buildings - Plumbing Violation,Business Complaints,Check for Leak,Clean Vacant Lot Request,Consumer Fraud Complaint,Coyote Interaction Complaint,Dead Animal Pick-Up Request,Fly Dumping Complaint,Garbage Cart Maintenance,Graffiti Removal Request,Inspect Public Way Request,Low Water Pressure Complaint,Missed Garbage Pick-Up Complaint,No Building Permit and Construction Violation,No Water Complaint,Nuisance Animal Complaint,Open Fire Hydrant Complaint,Pet Wellness Check Request,Pothole in Street Complaint,Recycling Pick Up,Report an Injured Animal,Restaurant Complaint,Rodent Baiting/Rat Complaint,Sanitation Code Violation,Sewer Cave-In Inspection Request,Sewer Cleaning Inspection Request,Sidewalk Inspection Request,Sign Repair Request - All Other Signs,Sign Repair Request - Do Not Enter Sign,Sign Repair Request - One Way Sign,Sign Repair Request - Stop Sign,Stray Animal Complaint,Street Cleaning Request,Street Light Out Complaint,Street Light Pole Damage Complaint,Traffic Signal Out Complaint,Tree Debris Clean-Up Request,Tree Emergency,Tree Planting Request,Tree Removal Inspection,Tree Trim Request (NO LONGER BEING ACCEPTED),Vacant/Abandoned Building Complaint,Vicious Animal Complaint,Water Lead Test Kit Request,Water On Street Complaint,Water Quality Concern,Water in Basement Complaint,Weed Removal Request,Yard Waste Pick-Up Request
2025-08,61,98,8,7,9,45,34,9,11,11,14,3,0,25,27,136,180,17,10,8,17,7,8,153,12,41,14,15,4,89,36,6,28,6,15,0,8,12,35,13,69,9,38,45,66,31,41,28,10,10,9,22,1,107,56,4
2025-09,61,120,5,17,0,40,35,8,12,15,15,1,0,24,43,103,177,8,3,10,21,2,5,15,16,14,4,21,2,70,28,6,12,8,16,0,8,7,16,7,67,2,57,47,36,2,19,17,13,4,17,4,4,15,39,6
2025-10,61,154,14,9,1,35,24,2,4,12,13,0,5,38,19,81,171,12,0,7,16,1,4,16,13,18,2,7,3,55,13,4,9,5,14,0,3,10,17,5,62,4,23,26,24,6,16,16,18,12,3,12,0,2,5,2
2025-11,61,88,9,3,1,36,29,6,3,10,4,0,1,17,22,88,159,8,0,6,9,3,5,3,8,25,0,8,1,50,20,5,7,2,12,1,2,6,31,1,58,4,31,27,17,3,16,38,5,9,6,7,0,4,0,9
2025-12,61,96,13,2,0,29,24,11,2,15,2,2,0,4,14,66,103,9,2,13,3,7,3,4,12,32,11,13,4,26,5,0,1,1,5,0,2,5,29,2,54,6,33,2,5,1,9,3,4,5,10,9,0,5,0,1
2019-01,62,4,24,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,0,0,1,0,0,1,0,29,1,0,0,0,0,0,4,0,1,0,0,6,0,2,1,0,14,1,0,0,0,0
2019-02,62,19,17,1,0,10,1,1,1,2,0,0,0,0,1,22,3,0,0,1,0,0,1,2,2,36,0,0,0,1,3,5,2,4,7,0,0,0,2,0,43,1,1,1,0,1,8,0,1,0,19,0,2,0,0,1
2019-03,62,21,37,0,0,13,6,0,0,13,0,0,0,7,2,26,30,1,0,3,3,0,0,5,1,126,2,0,1,11,5,5,3,24,10,1,0,3,2,0,32,4,5,3,0,1,2,9,2,2,20,1,1,2,0,0
2019-04,62,19,21,2,1,5,5,1,1,5,0,0,0,2,1,32,44,4,0,2,1,1,2,2,0,69,2,0,1,11,5,8,10,5,11,0,1,4,2,0,36,0,7,2,2,5,8,8,0,0,14,7,0,3,0,0
2019-05,62,19,25,3,4,9,7,1,0,9,1,0,0,6,3,31,50,1,1,0,1,1,4,0,2,78,1,5,1,15,5,19,19,13,9,1,4,4,5,0,29,1,10,10,4,4,9,9,2,4,3,6,1,1,5,0
2019-06,62,19,27,8,2,5,14,0,1,6,0,0,0,5,3,33,73,1,1,1,2,2,4,0,2,90,1,0,1,14,6,10,16,3,18,0,0,0,11,0,40,1,4,10,1,5,9,18,4,4,8,2,0,1,8,3
2019-07,62,26,45,7,2,14,8,3,0,12,1,0,0,2,2,46,108,2,0,2,4,5,3,14,7,83,1,2,0,30,2,14,13,2,12,1,0,1,8,2,54,2,6,4,1,7,7,41,2,4,35,3,0,0,13,3
2019-08,62,32,44,8,0,10,9,0,0,1,1,1,0,8,1,61,94,5,4,0,4,2,4,0,4,110,1,3,1,42,8,17,17,5,12,0,0,2,6,1,65,1,7,8,3,13,19,23,0,6,47,7,0,3,2,3
2019-09,62,34,50,2,0,11,5,1,3,5,0,1,0,24,2,44,69,2,2,2,1,2,5,1,1,29,1,5,2,22,4,6,9,0,15,0,0,3,5,2,67,3,4,2,6,5,7,11,1,1,13,2,0,0,2,0
2019-10,62,28,45,7,3,25,3,1,1,4,0,0,0,5,3,40,97,5,1,0,0,0,1,0,3,18,0,1,1,19,2,4,19,4,12,0,0,2,11,1,99,0,3,10,4,1,6,12,0,0,4,5,2,4,8,0
2019-11,62,33,18,2,0,14,4,1,2,2,0,1,0,6,0,23,106,0,3,0,0,11,0,0,3,12,1,2,0,6,2,2,3,1,17,1,2,3,2,0,42,3,3,3,2,1,1,5,0,1,9,0,1,3,0,0
2019-12,62,24,33,9,0,9,1,2,0,6,0,0,1,3,2,25,88,1,3,0,0,0,1,0,4,68,0,5,0,15,0,2,4,1,12,0,0,1,6,0,71,1,10,1,2,1,1,9,0,0,3,3,0,0,0,0
2020-01,62,34,30,1,1,7,4,1,0,6,0,0,1,3,3,30,70,1,0,1,1,0,0,1,4,26,1,7,0,5,2,1,3,4,14,0,8,8,7,4,91,0,8,1,2,0,8,1,0,2,3,3,1,5,0,0
2020-02,62,35,35,3,0,6,7,2,0,9,0,0,0,3,0,18,69,6,0,0,0,0,0,2,5,37,3,4,3,9,3,4,2,2,16,0,0,1,11,0,61,4,4,3,0,0,5,2,0,1,2,0,0,1,0,0
2020-03,62,27,28,1,3,7,5,1,6,8,0,2,2,4,4,19,80,1,3,0,2,1,3,0,3,41,1,0,0,15,0,1,7,0,9,1,2,1,9,2,104,3,4,3,0,2,1,21,0,1,5,4,1,3,0,0
2020-04,62,10,11,8,3,16,0,1,6,5,1,2,2,4,7,27,83,1,0,2,2,2,2,1,4,36,1,4,1,18,2,3,6,2,11,2,0,3,3,2,42,1,4,5,2,2,2,47,0,0,1,2,3,7,0,0
2020-05,62,30,7,1,2,12,4,1,6,8,0,2,0,8,5,41,114,2,2,2,2,2,3,5,0,14,8,6,1,18,4,6,13,2,24,0,3,5,12,4,75,4,5,7,0,1,8,15,0,12,2,20,0,8,3,2
2020-06,62,29,7,2,1,17,3,2,2,7,2,0,1,2,2,56,84,4,5,5,3,4,1,0,2,49,1,4,0,21,4,9,11,4,52,2,10,6,3,0,60,2,5,5,9,2,10,25,2,6,1,4,1,3,6,0
2020-07,62,37,8,4,0,15,3,1,5,13,0,0,0,11,3,47,83,4,2,4,1,2,2,8,2,27,1,10,1,52,3,3,10,3,29,3,4,3,10,2,20,2,3,20,13,6,9,25,2,1,2,3,0,2,5,3
2020-08,62,37,11,8,1,14,8,1,2,5,0,0,0,4,3,32,118,4,1,2,2,0,2,0,4,58,0,4,3,39,1,10,5,6,27,2,3,4,4,4,69,4,3,46,43,3,26,19,3,5,1,1,0,4,1,1
2020-09,62,29,6,2,2,9,3,2,0,6,0,0,0,5,2,35,122,5,0,3,2,2,0,1,3,38,5,2,2,34,1,2,6,3,27,0,0,2,12,1,61,1,11,10,7,2,9,15,4,0,2,3,0,0,3,0
2020-10,62,32,8,2,1,11,5,2,3,4,1,0,0,3,5,15,79,3,0,1,2,0,2,0,4,9,0,2,0,23,5,2,5,1,18,2,8,10,5,0,51,4,11,6,3,6,4,3,0,3,0,1,0,1,1,0
2020-11,62,42,16,1,0,5,3,1,6,1,0,0,0,4,0,22,130,2,0,11,2,0,4,1,6,6,2,8,2,19,1,3,2,1,8,1,2,3,5,2,45,1,4,8,1,1,2,7,1,0,0,2,0,0,0,1
2020-12,62,31,9,2,3,11,2,0,3,10,0,0,0,2,2,16,104,2,3,2,0,3,0,4,8,31,1,0,1,11,1,1,3,1,15,1,3,9,4,4,13,0,2,1,4,0,2,1,0,5,0,4,1,7,0,0
2021-01,62,31,9,12,0,9,1,1,7,5,0,1,0,7,2,21,90,2,1,0,3,2,4,0,6,48,4,4,1,12,4,0,2,0,9,2,0,1,2,0,9,5,15,1,0,1,4,3,0,1,0,1,0,0,0,0
2021-02,62,36,2,1,1,10,6,5,0,13,1,0,0,8,0,25,95,3,0,15,1,10,2,1,15,21,8,1,1,5,9,1,0,0,3,0,1,1,6,1,14,0,3,0,1,0,2,1,0,1,1,4,1,3,0,0
2021-03,62,63,16,6,1,13,4,1,2,12,2,0,0,3,1,41,129,5,1,4,3,2,0,3,2,30,6,3,3,44,1,3,0,2,8,0,0,2,1,4,24,1,4,2,1,0,3,4,1,1,0,2,0,5,0,1
2021-04,62,40,15,5,0,10,5,1,0,5,4,0,1,7,1,29,83,1,0,1,2,0,1,0,2,29,3,1,2,33,4,1,2,3,11,0,0,5,2,1,24,0,4,7,1,6,5,10,0,2,1,2,0,1,0,1
2021-05,62,40,6,5,0,8,6,0,2,11,2,0,0,8,1,39,106,2,0,2,1,0,3,0,0,21,0,6,3,80,1,2,6,7,31,0,2,4,10,1,16,0,3,6,2,8,6,13,1,3,0,3,0,1,1,4
2021-06,62,29,4,5,0,8,6,1,3,6,1,0,0,5,3,43,89,8,1,2,3,1,5,3,1,32,0,2,0,76,6,6,11,0,35,0,0,5,5,0,24,0,22,8,13,2,5,26,2,2,1,7,0,1,12,0
2021-07,62,21,1,5,2,16,5,0,0,3,0,0,0,4,2,50,145,3,1,1,0,1,2,1,1,21,1,4,1,80,3,3,3,1,36,0,0,2,8,2,21,1,8,15,39,4,11,23,1,4,32,0,0,2,8,2
2021-08,62,32,10,5,0,4,3,0,2,7,0,0,0,6,0,60,120,4,0,1,1,10,5,1,2,10,5,7,2,73,3,3,2,3,13,0,0,2,6,0,43,2,5,14,13,4,15,21,0,1,10,2,0,0,4,0
2021-09,62,36,4,3,0,14,6,0,7,8,0,0,0,7,1,45,122,4,0,2,0,2,2,0,1,22,1,3,0,44,3,5,5,3,13,0,0,0,2,0,34,4,2,10,3,3,2,8,1,0,3,1,0,2,3,1
2021-10,62,33,8,2,1,4,9,2,1,11,2,0,0,5,3,47,79,9,1,2,8,0,5,2,3,12,0,1,0,67,3,3,7,2,11,0,0,2,3,1,12,0,1,5,1,2,7,3,0,3,4,5,0,3,0,1
2021-11,62,27,16,3,0,8,2,1,1,23,2,0,0,1,0,23,68,2,0,1,2,5,0,0,2,26,5,0,0,20,3,2,3,1,1,0,0,0,0,1,33,2,1,1,3,0,3,7,0,0,3,2,0,0,0,0
2021-12,62,32,11,2,0,7,4,1,2,7,0,0,0,4,0,32,70,0,0,3,2,0,3,0,5,8,1,3,0,32,2,0,5,3,17,0,1,1,2,1,14,3,3,1,4,0,2,3,0,3,4,0,1,0,0,0
2022-01,62,47,8,0,0,15,2,3,6,12,0,1,0,5,3,25,99,1,1,1,1,4,0,0,4,10,15,2,0,18,3,1,1,0,17,2,0,1,4,0,37,0,3,0,0,2,4,0,0,0,3,3,0,2,0,0
2022-02,62,66,7,2,1,4,6,0,1,5,0,1,0,7,2,14,92,0,0,2,1,0,4,0,0,51,1,3,0,10,3,3,10,1,22,0,1,3,6,0,24,1,6,1,0,1,1,0,0,0,0,7,0,5,0,0
2022-03,62,52,15,9,0,8,4,2,1,1,2,1,0,4,4,32,173,2,1,2,0,0,1,0,2,133,2,5,0,36,2,0,8,1,24,2,0,3,4,1,30,0,5,8,2,7,7,5,0,5,3,1,1,6,0,0
2022-04,62,57,7,4,1,9,6,2,0,8,4,0,0,10,2,38,143,1,0,1,0,0,1,0,1,46,2,3,1,33,4,2,6,0,10,3,2,4,9,0,35,0,7,9,2,23,12,2,0,3,1,5,1,2,1,0
2022-05,62,41,6,9,2,7,4,0,2,5,2,0,0,6,2,32,137,5,2,4,2,0,4,2,5,38,4,3,0,30,3,6,11,2,5,6,2,7,9,0,7,0,9,10,3,8,11,10,3,4,4,5,0,2,2,4
2022-06,62,29,2,5,0,18,7,1,2,6,0,0,0,5,1,43,85,5,0,5,2,0,5,1,2,41,2,3,0,30,4,7,5,4,4,2,1,0,4,2,24,1,6,26,20,6,12,23,0,2,3,0,0,0,4,4
2022-07,62,43,6,2,2,20,14,1,1,5,0,0,1,4,5,40,91,2,1,1,0,0,4,0,3,27,5,3,0,65,2,2,3,0,3,0,0,0,7,0,28,1,4,9,8,9,6,23,2,4,5,2,0,1,6,3
2022-08,62,41,8,0,2,20,12,0,0,11,0,0,1,8,2,50,120,3,1,4,3,1,10,0,0,37,1,9,0,36,6,3,5,2,23,1,3,6,13,0,28,4,2,12,9,12,12,30,0,1,7,2,1,1,7,3
2022-09,62,42,2,1,3,17,1,0,3,3,1,0,3,15,1,54,144,4,2,2,1,0,2,26,2,27,2,4,2,44,5,9,3,0,15,3,2,7,2,2,28,3,8,6,4,16,5,24,0,2,7,3,0,3,0,4
2022-10,62,40,9,1,0,6,3,0,0,8,0,0,8,13,2,25,142,2,0,1,1,0,1,0,2,11,0,1,1,32,2,2,8,1,8,3,5,2,7,0,7,1,4,14,2,39,4,18,1,0,3,1,0,1,1,0
2022-11,62,33,3,5,0,9,3,3,0,6,0,0,0,6,2,25,89,1,0,0,4,0,2,0,2,22,2,0,1,20,0,2,6,1,10,1,0,3,4,2,4,1,2,9,5,0,8,12,1,1,3,1,1,1,2,2
2022-12,62,44,1,2,0,13,2,1,0,6,0,1,0,6,1,31,102,3,1,1,0,5,3,0,5,13,5,1,0,17,2,3,4,0,4,0,0,4,4,1,18,0,8,3,0,16,2,0,1,0,1,1,1,2,0,0
2023-01,62,43,3,5,1,5,1,1,0,8,0,0,0,8,0,19,116,1,0,2,2,5,1,0,0,34,1,1,2,28,1,4,8,4,21,0,1,3,7,1,28,0,1,6,2,1,4,3,0,2,2,2,2,2,0,1
2023-02,62,51,6,5,0,6,3,1,0,7,1,0,1,3,4,23,82,2,0,2,4,0,2,0,0,68,0,3,1,32,2,3,4,3,19,1,3,6,9,0,24,3,1,2,2,12,5,18,0,1,2,4,0,2,0,0
2023-03,62,41,14,6,1,2,3,0,0,9,1,0,0,9,1,15,112,1,0,3,2,0,4,0,0,44,0,0,0,25,2,1,5,1,12,1,0,0,8,2,16,1,4,5,1,2,5,0,4,1,10,1,0,3,0,1
2023-04,62,58,19,6,2,17,2,1,1,5,2,2,0,1,2,31,82,1,0,2,1,1,6,0,0,28,1,4,0,26,1,3,2,2,3,1,0,2,8,4,14,1,10,6,8,18,12,63,0,2,3,1,0,2,0,0
2023-05,62,54,9,8,0,13,7,0,0,6,1,0,0,6,4,26,90,1,1,5,6,0,4,0,4,54,1,5,1,34,3,3,4,5,6,1,0,2,6,2,8,0,7,2,1,421,11,148,5,4,5,2,1,2,0,2
2023-06,62,49,3,9,0,9,7,0,4,10,0,0,0,6,4,32,134,0,2,3,2,11,3,1,7,20,0,1,0,31,1,2,5,4,10,0,2,3,11,2,15,1,10,8,12,8,5,149,4,6,5,0,1,1,6,1
2023-07,62,48,6,3,4,13,5,0,0,6,1,1,0,2,4,56,97,2,5,10,1,0,2,1,2,7,1,1,0,33,7,0,14,1,14,2,3,4,4,1,7,2,14,9,10,22,7,55,0,2,3,13,2,14,3,2
2023-08,62,29,10,1,1,13,11,2,0,3,1,1,0,11,0,56,112,6,2,5,0,3,1,10,0,33,2,7,1,50,4,3,9,7,22,0,5,3,8,1,22,0,3,11,5,5,11,4,0,4,5,8,1,4,1,5
2023-09,62,52,6,2,0,13,1,1,1,5,0,1,0,9,2,38,144,6,1,2,2,0,6,0,4,14,0,7,0,28,1,2,4,1,17,0,2,6,15,4,21,0,5,8,1,46,9,2,3,3,4,2,0,2,2,2
2023-10,62,50,0,1,0,13,8,1,1,15,0,1,1,6,1,28,106,2,3,1,4,1,2,0,4,9,1,7,0,25,1,1,2,3,21,0,0,1,3,2,7,3,7,8,3,1,6,1,0,0,3,3,0,0,0,1
2023-11,62,46,1,4,0,11,5,0,1,16,0,0,1,3,1,22,117,1,3,7,3,6,0,26,5,28,1,2,0,17,2,1,3,2,13,1,0,3,3,1,2,1,3,1,1,2,3,6,0,0,10,3,1,1,0,1
2023-12,62,64,3,2,1,4,2,5,0,7,1,1,0,2,1,16,156,1,0,6,0,6,3,0,6,38,3,2,3,21,1,0,5,1,10,0,3,5,5,2,14,1,3,3,3,2,7,2,1,4,3,0,1,2,0,0
2024-01,62,48,7,0,0,7,5,10,2,4,0,3,0,3,2,18,142,5,1,5,0,7,0,0,10,30,1,3,2,14,1,2,4,0,30,2,5,10,5,0,25,0,10,3,1,0,6,4,2,2,8,4,0,6,0,0
2024-02,62,67,4,6,0,12,5,2,2,9,0,0,0,6,0,17,186,3,0,0,2,0,4,0,3,85,0,3,1,21,0,3,5,0,22,1,2,3,3,1,32,1,14,5,1,1,6,2,1,0,6,0,0,0,0,0
2024-03,62,59,2,7,0,8,1,0,1,8,0,1,0,7,1,25,130,1,0,1,1,1,4,0,1,50,0,2,0,25,4,1,10,0,13,3,4,12,9,1,26,0,5,3,4,10,7,0,0,6,6,3,0,0,0,0
2024-04,62,50,4,9,3,11,4,2,0,5,3,0,0,5,2,48,114,0,0,1,0,1,3,0,3,46,0,4,2,46,2,5,3,0,17,0,3,5,11,0,15,0,2,8,3,11,7,1,0,4,466,2,0,4,1,2
2024-05,62,58,11,7,0,15,5,2,1,8,1,1,0,21,0,42,140,3,0,0,6,0,5,2,2,60,2,2,2,29,4,1,12,3,15,0,2,2,6,2,8,0,7,8,7,6,8,1,2,1,2,13,0,1,7,3
2024-06,62,40,4,2,2,15,2,0,6,5,0,0,0,3,4,29,112,4,0,3,1,1,2,0,6,32,2,3,2,52,4,0,3,3,29,0,1,5,6,1,16,1,2,10,9,8,7,3,0,1,2,2,0,3,2,1
2024-07,62,68,6,1,1,21,6,3,2,4,2,0,0,9,4,53,107,4,0,1,1,0,1,0,1,38,1,1,0,43,5,2,6,2,15,2,3,2,4,2,26,7,2,41,67,4,23,1,0,2,5,4,0,2,3,1
2024-08,62,68,6,5,0,15,2,1,3,4,1,0,0,6,1,44,126,4,0,0,3,0,5,3,3,17,0,10,0,44,5,3,3,1,16,3,3,3,11,0,30,1,8,12,16,3,11,12,2,2,9,8,0,2,2,4
2024-09,62,52,3,2,0,5,3,1,1,14,0,0,0,7,2,47,129,4,0,3,2,0,6,1,3,16,2,3,0,34,6,6,3,3,19,3,0,1,3,0,34,1,0,9,6,13,5,0,0,2,5,3,1,0,0,3
2024-10,62,51,5,3,1,9,4,1,1,4,0,0,0,4,5,33,126,0,0,1,1,1,6,0,1,17,0,8,1,29,1,2,1,3,6,0,2,5,9,2,29,5,10,10,5,8,7,2,0,0,2,0,0,0,1,3
2024-11,62,37,1,1,0,8,3,0,0,7,0,0,0,7,1,23,107,0,0,0,0,0,2,0,6,31,2,2,0,12,3,2,1,1,5,1,2,3,10,3,18,0,14,5,2,1,6,3,0,3,3,3,0,0,0,1
2024-12,62,60,3,4,0,8,1,1,1,14,0,0,0,5,1,23,149,3,2,5,0,5,2,1,6,8,3,2,0,23,2,1,0,0,6,0,0,3,6,3,33,2,6,3,5,1,3,2,1,4,5,8,0,0,0,0
2025-01,62,69,3,0,0,14,3,2,1,17,0,1,1,4,0,18,108,1,1,4,0,3,1,0,2,25,6,5,0,20,2,0,5,0,6,1,0,2,5,1,11,3,10,0,3,0,6,1,0,2,2,3,0,2,0,0
2025-02,62,60,3,6,0,10,4,0,1,4,0,2,0,5,2,27,110,4,0,3,0,0,4,0,5,54,2,0,0,17,1,2,2,0,27,0,3,1,4,0,25,3,8,1,1,0,1,2,0,0,3,0,0,1,0,0
2025-03,62,72,4,3,0,11,2,1,3,3,2,0,0,2,3,22,138,2,2,3,2,2,3,0,4,45,1,1,1,14,2,4,2,2,19,3,1,3,3,1,22,0,1,2,6,0,10,4,1,3,3,10,0,6,0,2
2025-04,62,59,4,1,1,13,7,0,1,5,2,0,1,4,5,31,83,6,2,2,2,0,4,0,4,43,1,3,0,25,2,1,8,4,13,2,2,5,9,3,18,4,10,2,1,3,9,6,0,2,4,13,0,2,0,0
2025-05,62,49,4,1,1,16,6,1,1,3,2,0,0,8,1,44,168,1,0,1,1,0,2,0,2,66,1,4,1,40,7,4,3,4,20,4,8,8,3,3,28,1,10,17,16,2,16,0,0,5,2,3,0,0,2,4
2025-06,62,34,5,2,0,6,4,3,2,4,1,0,0,17,6,37,125,2,1,11,4,1,3,3,0,39,4,1,0,47,2,6,3,4,13,2,2,4,4,1,12,0,1,7,6,2,13,0,0,0,5,10,0,2,5,2
2025-07,62,41,2,1,0,19,7,0,2,5,3,0,0,14,0,60,132,8,0,4,5,0,3,0,2,19,2,6,0,58,2,2,31,3,9,0,2,0,14,4,25,2,18,43,44,2,20,1,0,3,13,23,0,51,3,7
2025-08,62,28,7,3,5,19,6,3,0,9,2,0,0,9,4,58,151,9,1,1,2,0,3,0,2,20,1,3,0,59,3,2,39,4,4,0,0,0,6,3,39,5,17,15,13,3,11,3,1,1,18,17,0,529,7,4
2025-09,62,46,2,0,0,7,3,4,1,4,0,0,1,15,6,38,69,4,1,5,2,1,6,1,2,27,1,2,2,45,3,5,12,3,6,1,4,5,6,2,5,0,6,8,6,5,7,2,3,7,10,3,0,30,2,7
2025-10,62,49,3,1,1,14,5,3,0,4,0,0,0,20,2,38,103,1,0,6,1,0,4,0,2,16,0,4,3,19,2,3,8,1,5,0,2,5,5,0,31,1,14,4,11,1,4,4,2,3,4,1,0,1,0,1
2025-11,62,44,4,2,0,10,6,2,0,5,0,0,14,1,4,27,80,1,0,5,1,0,1,0,7,11,1,4,2,23,1,2,3,0,1,0,0,3,5,3,12,1,3,2,6,2,5,7,1,2,1,3,0,1,0,0
2025-12,62,48,7,1,0,6,3,2,0,6,0,0,3,2,0,10,63,2,2,2,1,3,0,2,4,24,0,2,3,6,1,1,1,0,3,2,1,6,7,0,6,5,14,1,0,0,1,0,0,2,4,1,0,3,0,0
2019-01,63,11,16,10,0,11,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,12,1,0,1,0,0,1,0,18,6,0,0,0,5,0,2,0,3,0,0,0,5,2,0,0,11,0,0,0,0,0
2019-02,63,27,12,17,0,16,5,1,3,8,0,0,0,0,2,39,6,0,3,0,4,0,2,0,0,64,2,1,4,2,3,6,5,5,23,0,0,0,2,0,29,0,3,2,0,1,12,6,0,0,14,3,0,3,0,0
2019-03,63,55,24,27,0,19,13,1,5,12,0,0,0,3,9,61,175,5,0,0,2,2,6,0,3,116,1,9,3,34,18,7,8,5,88,2,6,16,26,3,38,6,16,1,4,2,13,11,4,7,12,6,0,7,0,0
2019-04,63,67,14,30,2,11,26,2,3,7,1,1,0,4,11,60,149,1,2,0,2,0,6,1,3,81,5,6,1,32,13,14,16,7,38,1,5,7,20,3,79,3,28,7,7,2,13,49,1,4,9,7,0,8,0,1
2019-05,63,52,11,22,4,19,18,6,3,10,1,0,1,10,1,59,231,1,0,2,2,1,3,0,3,64,3,11,0,45,8,5,22,5,21,0,3,7,23,2,33,2,5,7,7,4,13,21,0,9,4,10,0,5,11,2
2019-06,63,38,15,27,0,23,25,2,4,6,0,2,0,12,3,69,261,6,3,6,10,1,5,12,2,73,7,4,5,65,14,6,10,2,49,3,12,6,25,0,43,1,12,13,12,0,18,38,3,3,4,9,0,2,8,1
2019-07,63,40,23,27,1,24,24,2,2,18,2,0,0,21,11,104,287,32,2,8,5,6,2,153,10,68,4,11,3,68,17,8,9,6,16,0,3,0,21,1,65,2,12,11,11,5,12,20,1,5,30,12,1,1,25,4
2019-08,63,80,19,35,0,20,18,4,1,11,0,2,0,35,16,94,288,2,1,1,14,0,4,40,1,70,7,12,3,63,7,13,8,3,32,0,1,1,22,3,83,4,11,25,10,0,26,70,3,3,59,5,0,4,4,3
2019-09,63,60,17,29,0,12,15,0,4,10,0,1,0,27,7,72,284,4,2,0,16,5,7,18,7,65,6,14,6,52,11,4,5,9,18,0,0,1,29,3,83,6,7,18,6,0,15,24,3,12,16,3,3,3,5,0
2019-10,63,24,29,48,4,9,14,1,5,8,2,0,0,20,7,49,312,5,1,2,5,0,4,0,6,56,5,7,0,32,8,11,13,7,37,1,0,8,29,4,113,5,9,7,10,0,13,35,0,10,9,6,1,6,25,4
2019-11,63,22,25,13,0,7,9,1,1,7,0,1,1,16,7,45,281,2,0,7,1,1,3,0,10,33,6,9,1,21,5,3,10,0,29,1,5,4,11,1,65,7,9,3,3,1,5,4,1,7,2,0,0,3,8,0
2019-12,63,48,17,27,0,15,8,1,1,4,1,1,0,9,5,37,282,3,0,1,4,4,5,0,16,36,5,2,4,16,3,2,5,0,38,2,4,14,22,1,59,6,8,7,0,3,2,6,0,6,3,1,0,3,0,1
2020-01,63,83,32,14,6,22,25,4,0,3,0,0,1,5,5,45,387,3,1,6,14,1,2,1,10,45,1,7,1,33,7,4,10,4,11,6,5,13,20,1,54,1,10,2,4,0,11,9,2,10,5,2,0,7,0,0
2020-02,63,56,11,5,0,14,21,4,3,6,2,2,1,14,4,47,303,3,2,3,3,1,8,0,7,36,6,1,0,24,9,2,7,4,35,1,2,0,23,0,84,1,5,4,0,0,7,5,2,5,3,0,1,1,0,0
2020-03,63,30,17,9,1,19,12,4,6,2,0,3,0,12,8,67,414,7,0,2,8,1,7,0,10,102,2,4,1,28,11,6,4,1,31,1,3,12,23,2,62,2,5,7,5,0,13,18,1,7,6,2,0,5,0,0
2020-04,63,11,13,31,3,21,10,2,30,6,0,0,0,13,7,63,353,7,2,2,2,4,1,0,2,62,6,4,5,28,7,8,11,1,35,0,1,8,14,0,71,1,3,5,1,1,21,102,0,2,3,5,0,3,0,0
2020-05,63,14,11,19,12,20,9,5,16,4,1,3,0,12,12,80,333,8,0,2,2,1,4,58,5,93,5,13,3,44,10,4,27,6,42,3,4,9,14,4,108,3,10,14,5,1,12,20,1,3,2,15,0,21,14,1
2020-06,63,38,17,17,4,28,5,6,14,1,0,1,2,11,3,108,346,5,2,7,1,0,4,80,5,38,18,5,2,49,11,3,14,7,44,5,5,12,19,12,75,2,25,41,44,1,21,49,0,6,2,4,0,3,4,3
2020-07,63,58,16,6,3,28,17,5,11,7,2,2,0,14,14,115,352,1,2,14,9,0,9,55,2,34,8,4,2,74,12,6,7,7,34,2,5,6,11,8,94,2,16,55,42,0,21,70,1,4,2,4,0,0,39,3
2020-08,63,80,11,14,0,32,27,4,16,4,0,1,1,12,6,102,385,2,2,5,2,1,4,44,9,14,6,7,1,69,16,2,5,8,29,6,11,17,9,2,72,1,6,167,69,2,44,51,4,6,3,2,0,2,12,6
2020-09,63,72,22,6,1,25,24,2,15,6,0,3,0,14,3,82,381,3,1,2,7,0,2,1,8,13,8,8,0,87,8,8,4,6,28,2,7,9,11,3,37,3,12,15,7,1,16,26,1,4,2,3,0,2,5,2
2020-10,63,62,20,8,2,24,32,1,12,8,2,1,0,30,6,61,192,3,2,0,8,2,3,2,11,17,1,5,2,59,10,4,2,4,22,0,3,4,16,7,54,1,6,15,7,1,14,15,1,6,1,2,2,5,1,0
2020-11,63,57,9,4,0,19,22,2,16,10,1,2,0,13,6,67,298,3,3,8,2,1,3,2,2,67,5,10,0,32,7,4,2,1,17,2,2,7,16,5,40,7,3,10,6,3,11,13,3,13,2,0,0,1,0,4
2020-12,63,55,13,2,1,29,18,4,10,7,0,6,0,14,5,58,312,1,0,12,2,2,8,1,8,42,10,5,3,53,5,5,5,2,40,1,3,4,26,2,17,2,8,2,5,0,5,6,2,11,2,0,0,2,0,1
